Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
94593,94593,99.2282700575,-6.40973698153,3103124836418381184,1.5415,2.225,-1.986,-1.003,10.599471,0.002825,10.666443,0.002878,10.466944,0.003797,10.380493,0.012513,0.199499,0.066972,0.132527,1.7039,9114.1,864.5602,2.8029,27.510353,2.155,0.453,0.5394492,A      
94666,94666,100.43232713102,-5.32181309861,3103594254862426880,0.5561,1.148,-0.059,-1.147,14.220248,0.002771,14.586188,0.00331,13.674324,0.004109,13.390634,0.209111,0.911864,0.36594,0.545924,,7338.8,1431.4558,1.7795,10.67901,1.68,1.176,0.49603358,A      
179310,79310,96.86271570125,48.5751665779,967561646803299840,-0.0538,1.171,0.184,-1.156,16.832329,0.002911,16.866364,0.006981,16.771955,0.009674,,,0.094408,0.034035,0.060373,,9994.8,5955.2363,0.968,,,,,B      
85134,85134,113.56119730973,-13.20476307444,3033376869637394560,0.9045,2.885,-2.265,1.788,13.237793,0.002769,13.456809,0.002873,12.877298,0.00383,12.679698,0.05351,0.579511,0.219016,0.360495,,7517.9,1121.4586,1.5884,6.449222,1.563,0.452,0.593778,A      
54709,54709,293.11634720648,30.30248878702,2032656361648304384,0.3887,3.104,-1.349,-2.795,13.888156,0.00278,14.097823,0.003073,13.537339,0.003885,13.379658,0.060414,0.560484,0.209667,0.350817,,7367.0,2230.9006,2.3425,17.222292,1.855,1.098,0.44976968,A      
4226,4226,79.19911649352,41.54885030514,195134829707663360,0.9795,5.634,2.426,-5.085,12.107825,0.002766,12.302417,0.00287,11.777518,0.003809,11.612646,0.02025,0.524899,0.194592,0.330307,,7811.3,983.375,2.2456,17.024755,1.872,0.919,0.47491026,A      
170945,70945,29.53322016105,64.60677886901,518034495415314432,0.3263,0.624,-0.624,0.003,15.348769,0.002766,15.671847,0.00308,14.849118,0.003968,,,0.822729,0.323078,0.499651,,9722.1,3966.052,2.4184,23.52763,2.166,,0.47950968,B      
133950,33950,11.25472126003,60.87092617613,427174561042159104,0.3198,0.679,-0.151,-0.662,12.482303,0.002761,12.689684,0.002875,12.125879,0.003797,,,0.563805,0.207381,0.356423,,12585.9,2840.8687,4.4568,,,,,B      
133014,33014,16.73381036085,60.24156227909,426367111497088896,0.2514,2.159,-2.13,-0.354,14.188482,0.002789,14.293112,0.006246,13.57094,0.005291,,,0.722172,0.10463,0.617542,,13353.0,2405.6094,2.0143,241.99907,3.714,,0.77767295,B      
8644,8644,67.22006855701,46.94564501156,257139215275129600,2.843,5.308,-4.776,2.317,10.944351,0.002766,11.221329,0.002826,10.501723,0.00379,10.311016,0.007441,0.719605,0.276978,0.442628,,7996.7,364.2143,1.6382,9.15603,1.691,0.444,0.6119894,A      
114544,14544,73.851647154,42.73521437536,204974187467585536,0.2055,1.523,0.003,-1.523,16.319574,0.002817,16.621565,0.005918,15.841385,0.005043,,,0.78018,0.301991,0.478189,,9600.3,3521.5093,1.3315,13.776515,,,0.6823531,B      
129615,29615,27.58337219249,54.4385034745,408483039465391488,0.8385,1.635,0.489,-1.56,12.088899,0.002774,12.174095,0.002871,11.904804,0.00384,11.788606,0.017888,0.269291,0.085196,0.184094,,10246.5,1211.6671,1.9914,35.6555,2.375,,0.6166021,B      
121876,21876,66.22321467603,44.68697662666,253680564012403712,0.2953,1.664,-0.916,-1.389,13.84485,0.002768,14.267674,0.003131,13.23511,0.003837,,,1.032563,0.422824,0.609739,,12343.6,2233.143,2.8267,324.10797,3.808,,0.59324527,B      
71401,71401,344.63495632703,64.9942119389,2208826265007617920,0.6518,4.005,3.53,-1.893,15.010799,0.002778,15.819485,0.003382,14.112505,0.003874,13.709653,0.191666,1.70698,0.808685,0.898294,,9130.7,1800.7388,2.8016,32.726963,2.226,0.471,0.5154142,A      
63979,63979,289.19266879456,48.01942142283,2130950910131724160,2.1613,5.35,0.557,-5.321,8.818077,0.002774,8.808126,0.002825,8.808451,0.003819,8.789457,0.006298,-0.000324,-0.009951,0.009626,,10109.6,453.6646,2.7142,72.98542,2.673,0.341,0.48740005,A      
11886,11886,33.77301456147,48.80773934663,355133975075664000,1.0756,5.99,0.567,-5.963,12.193121,0.002768,12.442704,0.002964,11.796495,0.00382,11.638128,0.012207,0.64621,0.249583,0.396626,,6926.2,917.1185,2.2949,10.279652,1.645,1.483,0.46738902,A      
166452,66452,22.2231624622,62.99758753339,512389534000191104,0.3473,2.315,-2.314,-0.085,13.68203,0.002767,14.009574,0.002945,13.173272,0.003835,,,0.836302,0.327544,0.508758,,15002.1,4020.464,4.2252,352.14502,4.264,,0.7186596,B      
120925,20925,61.66547261529,52.15742624179,250986520005455232,0.2834,1.061,0.267,-1.027,14.07715,0.002765,14.73553,0.002933,13.274393,0.003908,,,1.461137,0.65838,0.802757,,15062.7,4067.2834,5.9578,965.89813,5.059,,0.5115249,B      
164793,64793,27.42006455969,62.39336620807,511417939379766656,0.1841,1.69,-1.688,0.07,17.14075,0.002827,17.63859,0.006314,16.387505,0.005066,,,1.251085,0.497839,0.753246,,9981.0,5276.2583,2.0094,36.76808,2.359,0.256,0.519966,B      
21375,21375,73.40861836651,67.00034890214,483647303610333824,2.3962,6.317,1.153,6.211,10.887363,0.002761,11.085393,0.002809,10.549762,0.003788,10.405526,0.00793,0.535631,0.19803,0.337601,,7688.2,424.7058,1.6876,8.646526,1.644,0.734,0.61779195,A      
166558,66558,24.44733732367,63.28784343781,512465778258659200,0.4251,2.28,-2.25,0.366,12.958746,0.002807,13.298029,0.003358,12.438684,0.004032,,,0.859345,0.339283,0.520062,,15014.0,2890.886,4.3731,526.74255,4.529,,0.599384,B      
166662,66662,23.706878584,63.88502868792,512546558005067264,0.2835,2.613,-2.588,0.36,13.386426,0.00276,13.983585,0.002889,12.628529,0.003807,,,1.355057,0.597159,0.757897,,15006.8,4466.888,8.2472,1583.2334,5.605,,0.49773598,B      
110912,10912,76.01058945129,40.44623347092,200836317195336576,-0.504,4.679,0.275,-4.671,12.846816,0.002921,13.052294,0.002948,12.438285,0.003833,,,0.614009,0.205478,0.408531,,15019.7,6308.79,8.0574,,,,,B      
26740,26740,38.76148364266,75.22662887226,548648640038582784,5.1833,31.659,-30.958,6.623,8.640484,0.002779,8.792077,0.003026,8.359743,0.003845,8.252941,0.00727,0.432334,0.151593,0.280741,,7200.8,190.6312,2.0153,9.883687,1.646,1.281,0.5012639,A      
47258,47258,339.98884269017,47.86577686849,1986807551370377344,0.7277,1.303,-0.139,-1.296,11.578948,0.002766,11.69437,0.002881,11.365226,0.003792,11.262315,0.016443,0.329144,0.115422,0.213722,,8859.4,1549.1433,3.614,50.66552,2.4,0.54,0.45967177,A      
152641,52641,44.57923498123,62.88634111337,466644661960358912,0.1455,0.685,-0.685,0.009,16.339556,0.002789,16.81619,0.00471,15.675286,0.004317,,,1.140904,0.476635,0.664269,,10025.9,4353.7314,2.173,44.6294,2.441,0.304,0.50491405,B      
28598,28598,147.18531536594,31.00837714787,792786405188675072,1.053,10.597,-10.188,-2.919,11.798607,0.005014,11.921075,0.012443,11.563032,0.014136,11.457937,0.032455,0.358043,0.122468,0.235575,,7644.1,895.5489,2.091,13.284432,1.769,0.996,0.49051753,A      
71667,71667,349.72191244368,66.66866834446,2210526625381135232,0.7668,3.958,-2.893,-2.701,14.356272,0.002913,15.034746,0.003051,13.490113,0.00388,13.022397,0.068056,1.544633,0.678474,0.866159,,9236.6,931.286,1.687,35.209507,2.267,0.46,0.56729716,A      
40082,40082,311.66678562868,33.0439666838,1863056929248060288,1.1049,1.7,0.771,1.515,12.37931,0.00277,12.568292,0.002921,12.052032,0.003812,11.875203,0.022455,0.516259,0.188982,0.327277,,7499.0,959.2955,1.9548,9.225051,1.645,0.999,0.44743216,A      
175796,75796,17.80883700964,65.31354980865,525111330205527040,0.3373,2.32,-2.318,0.107,14.834296,0.002771,15.654937,0.003533,13.9296,0.003845,,,1.725337,0.820641,0.904696,,15102.3,1922.7167,2.4104,584.33716,4.617,,0.9544814,B      
14237,14237,19.42314023012,55.27208633102,410914124098678784,1.0602,8.067,-7.77,-2.168,11.967034,0.002761,12.226094,0.002817,11.550192,0.003792,11.357419,0.012777,0.675902,0.25906,0.416842,,7690.3,904.7377,2.5131,20.52715,1.938,0.946,0.43680954,A      
177792,77792,53.59715980019,72.46543589245,543625594183998464,0.3195,1.19,0.711,0.954,13.993815,0.002773,14.164787,0.002897,13.696977,0.003827,,,0.467811,0.170972,0.296839,,11322.4,3222.6936,2.4835,76.59281,2.837,,0.6080152,B      
7499,7499,58.13228192628,44.17050333355,243839797503427712,0.3559,1.074,-0.684,-0.827,14.744926,0.002821,15.214664,0.003643,14.102592,0.004071,13.84428,0.109532,1.112072,0.469738,0.642334,,7088.8,1760.378,2.0776,18.8461,1.883,1.158,0.45831513,A      
48034,48034,346.79811706484,50.03245768964,1991737039953441792,0.3041,3.043,-2.394,-1.879,14.245663,0.002811,14.463794,0.002924,13.861526,0.003873,13.776983,0.082536,0.602268,0.218131,0.384137,,7316.1,1725.1322,1.6103,6.683163,1.542,0.905,0.5148481,A      
47101,47101,341.06364515528,48.27609863924,1985344444991865472,0.9172,1.765,1.724,-0.375,11.351378,0.002772,11.513909,0.002832,11.072074,0.003791,10.953451,0.01001,0.441835,0.162531,0.279305,,7817.9,1067.9305,3.1751,31.676817,2.13,0.805,0.44485134,A      
54699,54699,293.16332120278,30.00085232053,2032612930936440320,0.5266,1.965,0.809,-1.791,14.34449,0.002767,14.56098,0.002899,13.986839,0.003852,13.736567,0.075483,0.574141,0.21649,0.357651,,7543.2,2016.877,1.7134,6.8758497,1.576,0.562,0.55153316,A      
106225,6225,85.00775562922,37.94262855675,189621259932568448,0.1636,0.627,0.511,-0.363,16.155725,0.00281,16.602537,0.005584,15.521323,0.004691,,,1.081214,0.446812,0.634402,,10028.6,2921.2712,1.4982,27.104609,,,0.7732434,B      
86578,86578,116.99499057381,-9.33718699196,3040926116469713024,2.1165,7.741,-7.723,-0.515,9.846929,0.002768,9.938554,0.002821,9.670901,0.00379,9.594159,0.007101,0.267653,0.091625,0.176027,,8964.5,456.8342,2.2,30.545485,2.181,0.525,0.7045907,A      
141616,41616,53.34837777882,50.63995949991,442026837129993216,0.2759,1.764,0.725,-1.608,14.085047,0.002763,14.44906,0.002932,13.537753,0.00382,,,0.911307,0.364014,0.547294,,11034.3,3247.5684,3.5544,173.43704,3.251,0.24,0.4793013,B      
61372,61372,295.24841598276,40.93241448091,2076616107806647552,0.7112,2.362,2.226,-0.788,11.17954,0.002777,11.255581,0.002855,11.033305,0.003795,10.953488,0.009851,0.222276,0.076041,0.146235,,8896.1,1591.3975,4.1067,66.29489,2.543,0.492,0.40157157,A      
163744,63744,22.51875885908,61.98881976085,510842070157273856,0.3627,1.774,-1.692,-0.533,12.266363,0.00276,12.58565,0.002852,11.768639,0.003792,,,0.817012,0.319287,0.497725,,16614.6,2676.4412,5.0028,1737.5675,5.961,,0.5250302,B      
67615,67615,318.1941016016,53.2904685248,2175732854798379392,0.6521,3.532,-1.419,-3.234,14.701379,0.002765,15.42425,0.00309,13.864085,0.003836,13.440607,0.108707,1.560165,0.722871,0.837294,,7693.0,1748.8077,2.9056,22.933544,2.001,0.79,0.39198607,A      
40994,40994,311.8515753753,36.07775991302,1870753102642399232,1.25,2.948,2.372,-1.75,11.096304,0.002773,11.199976,0.002831,10.902164,0.003793,10.80596,0.017668,0.297812,0.103672,0.19414,1.6749,8931.7,890.1406,2.4852,28.2298,2.147,0.524,0.6102397,A      
111165,11165,77.26556432516,40.88116557917,201006019941960960,0.1274,0.898,0.8,-0.407,14.219105,0.002769,14.401452,0.002873,13.891076,0.003835,,,0.510376,0.182347,0.328029,,10556.0,6155.7183,4.5836,246.69948,3.462,0.235,0.42591986,B      
1731,1731,70.54279576429,30.07737714308,158565730099293952,0.4873,3.048,1.783,-2.472,14.993338,0.002779,15.720016,0.004127,14.147182,0.003998,13.79562,0.161495,1.572834,0.726678,0.846156,,9056.2,1212.1062,1.6513,38.54739,2.275,0.548,0.597191,A      
151241,51241,36.62632862428,60.76589593781,465405890312250112,0.2998,0.911,-0.458,0.787,15.093868,0.00277,15.97443,0.003229,14.149392,0.003887,,,1.825038,0.880562,0.944476,,9993.5,2093.7417,3.2325,191.84677,3.218,0.29,0.3968589,B      
11334,11334,38.9987695092,45.99660637981,341819305876057216,0.8766,13.838,9.92,-9.648,11.96936,0.00281,12.125484,0.003001,11.689664,0.003923,11.553504,0.017302,0.43582,0.156123,0.279696,,8128.4,1120.3411,2.4716,22.600151,1.999,0.784,0.47019082,A      
184618,84618,294.85540795174,19.38459769123,1825277954572405120,0.4434,7.788,-3.74,-6.831,15.801221,0.003926,16.504162,0.003851,14.782707,0.004041,,,1.721455,0.702941,1.018514,,10008.5,3152.853,3.3885,98.51299,2.828,0.342,0.42056704,B      
62998,62998,282.3498794375,33.70104855927,2090755861696195584,6.5966,33.317,-7.165,32.537,6.990521,0.002772,7.027923,0.002872,6.893293,0.003818,6.847664,0.00683,0.13463,0.037403,0.097227,,9371.9,151.1557,2.4285,42.16955,2.351,0.45,0.595512,A      
7107,7107,47.27644940302,41.1868126,239209681019731968,1.0078,8.056,5.461,-5.923,11.773745,0.002786,11.930576,0.002846,11.498712,0.003804,11.390394,0.01086,0.431865,0.156832,0.275033,,7913.6,1124.2855,2.713,18.10997,1.901,0.87,0.4958314,A      
7260,7260,51.18594042813,44.61443120608,241482856890472192,1.9605,3.185,-2.444,-2.042,10.712208,0.002782,10.822437,0.002841,10.470797,0.003789,10.355211,0.00832,0.351641,0.110229,0.241411,,9605.4,889.2204,3.0541,23.551476,2.179,0.228,0.5665936,A      
82188,82188,95.92601561783,-10.39153100519,3001548172669421312,0.9943,1.266,-0.206,-1.25,11.942973,0.002768,12.281493,0.002827,11.427499,0.0038,11.198867,0.0145,0.853994,0.33852,0.515474,,8860.5,865.6887,2.6325,50.979275,2.404,0.539,0.5966947,A      
143028,43028,48.42302767831,56.06050305164,447893384499306368,0.3685,0.697,-0.039,-0.696,15.250421,0.002776,15.938916,0.003508,14.422545,0.004088,,,1.516371,0.688496,0.827875,,9624.3,2697.076,3.0829,65.33359,2.571,0.406,0.44386294,B      
50600,50600,331.73517187993,53.78675456774,2005337208531112064,0.9198,3.69,-1.627,-3.312,11.899896,0.003464,12.017364,0.006481,11.679215,0.007007,11.576255,0.02318,0.338149,0.117468,0.220681,,9058.6,1105.2047,2.2508,27.15281,2.145,0.47,0.5045092,A      
185007,85007,293.30493760002,20.01468276266,1825595301103161216,0.601,6.49,-1.493,-6.316,16.114363,0.002823,16.677835,0.004803,15.320333,0.006201,,,1.357503,0.563473,0.79403,,9704.5,2087.914,1.3994,9.327222,,,0.794809,B      
15635,15635,1.72719553037,59.46184961835,423238382442106112,0.8299,11.083,-8.511,-7.1,12.674289,0.002788,12.960478,0.003,12.197579,0.00385,11.9929,0.016395,0.762898,0.286189,0.476709,1.5957,9363.7,984.4818,1.9385,38.827526,2.317,0.437,0.779441,A      
63247,63247,285.88634303222,39.68343996168,2100291238847679872,1.3138,1.532,-1.298,0.813,10.755068,0.003288,10.849221,0.005839,10.572421,0.004378,10.504904,0.028888,0.2768,0.094153,0.182647,1.6704,8662.2,713.0995,2.3035,30.764246,2.161,0.614,0.6236134,A      
64743,64743,315.1481754094,44.83479012466,2162285243486419328,0.6374,1.399,-0.864,-1.1,14.592687,0.002768,15.136877,0.003549,13.864683,0.004036,13.347508,0.122593,1.272194,0.54419,0.728004,,8932.7,1650.2267,2.1302,22.28746,2.064,0.442,0.63691825,A      
64181,64181,292.50517003594,54.10850287069,2136953938678243200,1.4323,1.518,-0.367,-1.473,10.69775,0.002767,10.760856,0.002866,10.57768,0.00379,10.53127,0.009067,0.183176,0.063106,0.12007,,8534.9,737.8832,2.2748,22.527931,2.027,0.632,0.6021828,A      
103714,3714,77.184844928,36.20363629219,185658826185474432,0.4293,3.311,2.468,-2.208,14.420111,0.002763,14.738245,0.002926,13.918858,0.003902,,,0.819387,0.318134,0.501253,,9751.7,3229.865,2.9995,32.431683,2.28,0.297,0.43690038,B      
27949,27949,129.53439969396,18.27930142403,659450927895294464,1.0191,5.292,-3.561,3.915,11.332964,0.002885,11.471934,0.002852,11.083688,0.003809,10.973878,0.008675,0.388247,0.13897,0.249276,,7577.6,577.2548,1.6766,22.094038,1.96,0.967,0.53011066,A      
133623,33623,13.18255666413,60.41689003559,426905769115816448,0.3235,2.432,-2.134,-1.166,14.418921,0.002769,14.605465,0.002871,14.089829,0.003886,,,0.515636,0.186543,0.329093,,10124.5,3954.234,2.7896,39.065575,2.398,0.238,0.4819726,B      
156191,56191,86.69705557678,66.03506046899,480315298042564352,0.3814,2.547,0.375,-2.52,14.006832,0.002796,14.082919,0.002892,13.872482,0.00384,,,0.210437,0.076087,0.13435,,9971.1,2503.0276,1.6407,23.6095,2.223,,0.7302376,B      
51703,51703,353.40052484381,60.05060388161,2012147068140388864,4.8096,18.352,-3.495,-18.016,7.6241,0.002773,7.647881,0.002932,7.527277,0.004157,7.486924,0.006834,0.120604,0.02378,0.096823,,9793.4,220.8818,2.5601,49.29882,2.458,0.373,0.6043007,A      
153224,53224,44.5367925162,63.63616482798,467453868158249216,0.1909,0.691,-0.691,0.017,15.130752,0.002766,15.431544,0.003047,14.643189,0.004026,,,0.788355,0.300793,0.487562,,12044.9,5232.138,3.0389,187.15842,3.392,,0.54155695,B      
34296,34296,266.12154445027,64.60875962648,1440905865032469888,3.6037,7.094,4.132,5.766,9.05321,0.002768,9.134605,0.002848,8.883146,0.003817,8.822184,0.01237,0.251459,0.081395,0.170064,,9405.4,278.5891,1.8641,25.172985,2.153,0.306,0.79792637,A      
172002,72002,32.0832373599,69.7147887682,521862204622036480,2.6878,5.962,-5.153,-2.998,9.871429,0.002762,9.992089,0.00282,9.635072,0.003787,9.52901,0.009664,0.357018,0.120661,0.236357,,10024.7,478.7009,2.3849,32.28936,2.314,,0.646898,B      
6278,6278,53.68222231696,38.67281134215,224426957642250880,1.0527,6.333,-1.318,-6.195,11.227893,0.003568,11.508707,0.007441,10.760703,0.007566,10.569959,0.019212,0.748004,0.280814,0.46719,,7059.4,1596.449,6.8599,38.296005,2.199,0.832,0.25308725,A      
114692,14692,75.01034719335,43.23532928189,205096370700052096,0.0527,0.794,0.747,-0.27,16.314306,0.002796,16.608908,0.005442,15.810581,0.00548,,,0.798327,0.294601,0.503725,,10728.1,4267.1875,1.5532,28.880129,,,0.7922996,B      
124572,24572,72.49231863642,51.45384908915,260288663253937792,0.2124,0.231,0.186,-0.137,16.48377,0.002791,17.05657,0.004742,15.732913,0.004721,,,1.323657,0.5728,0.750857,,9806.9,3480.751,1.9041,31.031992,2.27,0.264,0.5320557,B      
148740,48740,46.13198719201,57.74531245537,460330716435791744,0.8791,0.825,0.738,-0.369,10.720194,0.002921,11.053449,0.003847,10.148468,0.004894,,,0.904981,0.333255,0.571726,,15429.1,1963.7385,8.4273,,,,,B      
116217,16217,75.43727906163,46.2350707697,206919502712545664,0.3469,2.483,0.896,-2.316,13.982856,0.002769,14.244009,0.002901,13.553857,0.003828,,,0.690152,0.261153,0.428999,,9609.8,3223.5676,3.3369,79.548454,2.793,0.241,0.40275836,B      
156795,56795,59.92907469341,71.18427270209,495077998290679680,0.3105,0.618,0.565,0.249,14.591444,0.002782,14.767852,0.002973,14.288951,0.003885,,,0.478901,0.176408,0.302493,,9871.7,2842.2866,1.8046,31.511684,2.292,0.222,0.68193114,B      
18626,18626,38.6104101547,49.90482753527,450603508861223680,0.4984,2.81,0.704,-2.72,14.481625,0.002773,14.777351,0.003043,14.027007,0.003899,13.797441,0.141409,0.750344,0.295727,0.454618,,7754.6,1634.2826,1.4869,9.602916,1.679,0.768,0.6360419,A      
174374,74374,11.1789503535,64.05543734253,524042806761216896,0.3445,2.449,-2.44,-0.211,12.451809,0.002761,12.844934,0.002862,11.871938,0.003793,,,0.972996,0.393125,0.579871,,16467.0,4647.0737,9.1825,2007.8058,6.087,,0.5031572,B      
161560,61560,25.94934647751,59.95852918165,509628900819937024,0.1323,1.124,-0.973,-0.563,15.831789,0.002764,16.176298,0.003215,15.303085,0.003939,,,0.873213,0.344509,0.528704,,10793.1,4456.8726,2.1111,60.080933,2.657,0.204,0.81707317,B      
146468,46468,34.96403122288,57.22865926851,458377090439107328,0.4126,1.332,-0.707,-1.128,12.636677,0.002762,12.837781,0.002844,12.290119,0.003806,,,0.547662,0.201104,0.346558,,14331.2,2470.466,3.3642,424.08267,4.378,,0.65180737,B      
12568,12568,14.41279470649,44.1459295174,377220208739534592,0.9743,11.195,7.065,-8.685,11.667062,0.002777,11.761986,0.002845,11.485361,0.003793,11.407363,0.010848,0.276625,0.094924,0.181701,,9285.2,970.8035,2.0344,28.385122,2.183,0.406,0.6374531,A      
109112,9112,81.73040479568,42.31110672117,195369098703363968,0.2403,0.265,0.116,-0.238,15.28485,0.002789,15.547815,0.003236,14.851679,0.003996,,,0.696137,0.262965,0.433171,,11433.3,2850.5654,1.4722,35.201653,,,0.7808913,B      
80744,80744,102.93133644308,-13.75278838912,2949220245344830592,1.003,7.771,-7.294,2.682,12.199035,0.002776,12.348825,0.002888,11.934436,0.003798,11.793981,0.029403,0.41439,0.149791,0.264599,,7839.3,872.0923,1.7283,12.6183815,1.767,0.843,0.5146836,A      
115365,15365,76.22717715178,45.72780112803,205898503085433472,0.2991,0.75,-0.147,0.736,16.458242,0.002813,16.731213,0.012528,15.823367,0.008937,,,0.907846,0.27297,0.634875,,11256.8,4001.7053,1.5086,33.298454,,,0.7315174,B      
